freq,W1,W2,W3,W4,W5,W6,W7,W8,L1,L2,L3,L4,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.6,2.7,4.1,4.3,4.3,1.0,2.1,3.1,1.3,95.7,30.5,85.5,76.1,-0.024,0.378,-0.801,0.255,-0.131,0.168,-0.152,0.141
2.6,3.1,1.9,1.6,3.6,2.2,2.2,4.6,2.8,60.9,33.4,40.7,98.9,-0.625,-0.121,-0.292,0.416,0.215,-0.504,-0.057,-0.088
2.6,4.9,3.4,4.2,1.0,1.1,3.1,3.2,1.6,78.7,45.5,74.5,10.4,0.073,0.052,0.019,0.402,-0.052,0.428,0.502,-0.593
2.6,3.6,4.2,2.4,4.6,1.4,3.5,3.6,2.9,95.5,40.5,13.7,57.6,-0.11,0.39,-0.315,0.412,0.582,0.246,-0.376,-0.056
2.6,2.2,1.1,3.5,2.3,4.9,1.6,1.7,4.3,27.0,9.4,85.0,95.3,-0.273,-0.392,0.114,-0.246,-0.003,0.702,-0.38,0.106
2.6,1.8,4.7,2.9,2.3,4.1,3.1,2.8,1.9,68.2,17.7,86.9,22.1,-0.345,0.527,-0.43,-0.221,-0.376,-0.093,0.454,-0.016
2.6,2.4,2.7,1.9,4.0,3.9,3.8,3.8,4.6,36.0,18.0,32.8,96.9,-0.442,0.332,-0.443,-0.217,0.449,0.193,-0.417,0.148
2.6,1.6,2.1,2.1,1.8,1.7,1.5,4.4,4.5,12.2,72.2,8.3,18.3,-0.522,0.51,0.229,-0.13,-0.071,-0.305,-0.383,-0.37
2.6,2.8,4.5,1.5,2.9,2.4,5.0,4.1,3.2,95.9,82.1,22.2,13.1,-0.066,0.182,-0.005,-0.64,-0.607,0.373,0.094,0.042
2.6,3.3,1.2,2.2,3.3,3.1,1.8,3.8,3.9,11.1,54.4,50.3,9.5,0.326,0.311,0.454,0.042,-0.559,-0.096,0.02,-0.497
2.6,2.7,3.8,4.9,1.1,3.4,4.5,1.5,3.0,8.2,62.2,36.9,17.2,-0.227,0.402,0.555,0.014,-0.562,-0.053,0.027,-0.386
2.6,1.3,4.9,3.2,3.5,1.5,3.4,4.0,1.3,76.8,18.5,76.3,75.6,-0.465,0.673,-0.227,-0.27,-0.157,-0.29,-0.086,-0.263
2.6,2.3,1.3,1.8,4.8,1.3,1.1,2.4,4.1,53.9,14.5,59.4,32.9,0.2,-0.113,-0.064,-0.604,-0.041,-0.612,0.098,0.409
2.6,4.5,3.2,3.7,2.3,4.4,3.4,3.3,1.8,48.8,99.1,98.6,85.4,-0.415,0.329,-0.533,-0.197,0.343,0.232,0.265,0.358
2.6,4.7,4.0,3.6,3.6,4.7,3.5,1.6,1.9,82.6,50.3,64.2,71.4,-0.448,0.583,0.29,0.418,-0.133,-0.256,-0.149,-0.261
2.6,3.0,4.8,3.8,4.1,4.6,1.5,4.3,2.1,61.8,16.0,34.4,98.8,0.191,-0.406,-0.456,0.08,0.316,0.02,0.438,-0.466
2.6,2.7,3.6,1.4,3.5,4.7,1.0,1.9,2.6,60.7,81.2,53.2,28.3,-0.16,-0.13,0.138,-0.879,0.253,-0.201,-0.125,-0.079
2.6,2.0,4.8,3.0,2.0,1.7,2.9,2.0,4.9,37.4,42.4,81.9,83.7,-0.495,0.486,-0.02,0.458,0.099,0.436,-0.159,0.264
2.6,3.3,2.3,4.5,2.1,3.6,1.2,3.0,4.5,60.3,53.6,82.2,63.2,-0.288,0.301,0.454,0.407,0.308,0.2,0.525,0.148
2.6,3.1,1.1,1.9,4.4,3.3,2.6,2.2,1.1,32.2,12.7,79.8,42.6,-0.62,-0.078,-0.047,-0.464,0.124,-0.42,-0.416,0.086
2.6,3.7,3.5,2.8,1.1,1.9,4.6,1.7,1.7,63.2,64.5,70.3,57.1,-0.608,0.209,0.301,0.013,0.306,0.315,0.502,0.175
2.6,1.7,3.7,4.4,4.0,4.4,2.7,4.5,3.1,50.6,13.4,43.4,60.5,-0.332,0.531,-0.222,-0.406,0.178,0.259,0.344,0.404
2.6,2.0,3.8,1.4,4.2,1.8,1.7,4.8,2.5,92.7,4.0,18.8,70.8,-0.294,0.55,0.077,-0.383,-0.393,-0.183,-0.333,-0.384
2.6,1.8,2.2,2.3,1.1,4.0,2.9,3.3,3.9,9.0,55.2,46.4,5.3,0.045,0.588,0.394,0.388,-0.385,-0.333,-0.081,-0.262
2.6,2.4,3.5,2.9,2.9,1.2,4.6,1.8,4.9,57.6,88.6,90.7,11.0,-0.402,0.37,-0.32,-0.49,-0.034,0.022,0.367,0.451
2.6,4.2,2.8,3.4,2.0,3.0,3.2,3.2,1.0,66.2,69.3,9.6,35.9,-0.725,0.413,0.253,-0.011,-0.201,-0.244,0.249,0.244
2.6,4.0,4.4,1.9,1.8,3.5,4.8,3.2,4.3,71.1,71.2,90.4,62.6,-0.459,-0.111,0.421,-0.607,-0.028,0.124,0.283,-0.316
2.6,2.0,3.1,1.6,5.0,4.5,4.3,4.4,1.6,12.6,31.8,17.1,25.6,-0.488,0.267,-0.336,0.244,0.17,0.497,-0.047,-0.479
2.6,3.7,4.8,4.4,2.4,2.1,1.1,1.2,2.2,49.8,50.2,90.0,95.9,-0.27,0.377,0.087,0.389,0.66,-0.141,0.251,0.279
2.6,2.7,4.2,3.0,3.2,1.2,4.2,2.5,2.9,20.9,40.2,53.6,67.9,-0.363,0.398,-0.176,0.414,-0.383,-0.259,-0.452,-0.277
2.6,1.5,2.6,1.2,4.1,4.4,3.6,2.9,4.6,71.1,39.3,4.7,49.4,-0.536,0.233,-0.047,0.601,0.043,0.455,0.17,0.174
2.6,1.7,2.7,4.0,1.5,2.0,2.4,4.0,1.8,47.3,90.2,24.6,67.9,-0.179,0.235,0.13,-0.324,-0.189,0.604,0.196,0.568
2.6,3.6,2.6,2.0,2.3,2.3,2.4,1.9,4.4,9.7,57.4,8.7,63.8,0.271,0.089,0.034,0.256,0.747,-0.352,-0.185,-0.32
2.6,3.8,1.4,4.0,1.7,2.5,2.2,2.7,4.0,50.9,99.5,46.3,30.4,0.082,-0.386,0.361,-0.179,0.15,-0.643,0.351,0.224
2.6,1.1,3.3,1.3,2.8,2.9,1.4,4.2,3.0,53.5,24.5,67.2,15.5,-0.479,-0.097,-0.364,0.024,-0.359,-0.378,0.037,0.572
2.6,4.5,3.9,2.5,2.0,4.5,1.9,1.1,4.6,44.3,25.4,93.7,20.0,-0.368,0.44,-0.52,-0.387,0.361,0.111,0.098,0.286
2.6,4.2,2.6,5.0,2.5,4.3,3.2,4.3,1.3,27.7,48.4,96.6,12.8,-0.385,0.477,0.418,0.181,0.145,0.126,-0.57,-0.195
2.6,4.8,1.9,2.1,4.4,1.3,4.2,1.5,3.4,20.1,55.9,21.6,85.8,-0.244,-0.002,0.579,0.383,-0.145,-0.036,-0.444,-0.471
2.6,4.1,2.6,1.8,4.5,4.5,1.6,4.5,1.1,46.7,67.9,55.0,62.2,-0.522,-0.103,0.334,-0.205,0.114,0.536,-0.101,0.473
2.6,4.0,2.0,2.0,4.8,2.3,3.1,4.0,3.5,54.2,87.8,60.5,94.2,0.196,-0.16,0.018,-0.401,0.374,-0.614,0.207,0.412
2.6,1.7,3.0,4.1,4.3,4.1,3.4,2.9,1.8,92.4,55.5,8.7,60.2,0.035,-0.333,-0.028,0.335,0.385,-0.637,-0.382,0.026
2.6,1.1,4.7,4.8,2.1,3.7,1.5,2.5,3.3,99.3,68.7,73.8,19.3,-0.25,0.777,0.262,-0.036,0.255,-0.055,-0.422,-0.029
2.6,1.4,4.9,1.3,1.4,2.4,4.9,2.0,1.4,94.7,52.3,60.0,64.7,-0.319,0.543,0.4,0.454,-0.178,0.046,-0.413,-0.117
2.6,2.1,4.2,2.5,2.4,3.1,4.6,2.5,2.6,83.2,10.4,64.9,70.7,-0.31,0.348,-0.12,-0.557,0.158,-0.463,0.074,-0.445
2.6,4.7,3.1,4.1,4.4,2.9,4.9,2.1,3.3,73.2,66.9,57.8,37.0,-0.728,0.131,0.14,-0.169,-0.094,0.459,0.109,-0.393
2.6,1.5,2.7,2.1,2.4,2.5,3.1,2.3,2.0,44.2,25.6,15.4,43.8,0.008,0.584,-0.595,-0.185,-0.378,-0.195,-0.13,0.236
2.6,2.8,3.0,2.0,3.5,1.7,2.0,1.8,4.2,70.3,42.0,95.7,30.8,-0.572,0.012,-0.019,0.705,-0.116,-0.245,0.228,-0.159
2.6,3.2,4.3,2.3,1.1,1.7,3.4,2.6,4.0,96.3,91.8,48.8,21.5,-0.461,0.302,-0.343,-0.43,0.145,-0.004,-0.511,-0.299
2.6,1.5,2.0,4.0,2.8,4.8,1.3,4.5,3.0,53.3,10.9,90.2,25.3,-0.128,0.627,-0.359,-0.399,-0.145,-0.17,0.356,0.333
2.6,2.7,1.9,4.6,2.9,2.2,1.4,4.0,3.9,7.1,87.6,65.8,71.5,-0.304,0.275,0.19,-0.387,0.031,-0.531,0.035,-0.586
2.6,1.4,1.9,4.0,3.7,3.0,2.6,2.0,4.0,99.3,35.9,27.6,96.7,-0.396,0.591,-0.199,0.243,0.405,0.134,-0.426,-0.117
2.6,3.6,2.1,1.6,3.7,3.8,3.6,1.7,1.4,90.3,11.9,34.6,86.8,0.517,-0.053,-0.08,-0.286,-0.371,0.427,0.396,-0.337
2.6,4.2,4.7,4.7,1.1,4.7,3.8,4.5,2.4,55.9,51.1,10.2,86.9,0.022,-0.046,0.197,0.054,0.762,-0.404,0.41,0.04
2.6,2.5,1.5,2.1,2.6,2.4,3.3,4.4,2.4,86.1,77.5,40.8,15.4,-0.136,0.382,0.31,-0.458,-0.229,0.475,0.383,-0.261
2.6,4.0,1.6,1.4,3.7,3.5,1.9,1.1,4.5,69.5,18.4,44.9,32.7,-0.742,-0.297,-0.093,-0.412,-0.246,-0.222,0.201,0.048
2.6,1.2,3.4,2.8,4.2,4.2,4.9,1.1,2.2,35.7,56.7,71.3,48.7,-0.075,0.575,0.353,-0.179,-0.162,-0.267,-0.608,0.099
2.6,2.3,2.6,3.4,2.9,1.5,4.3,1.7,3.1,51.4,63.2,88.6,28.9,-0.384,0.128,0.376,0.238,0.078,-0.657,0.235,0.34
2.6,3.6,2.7,4.5,4.7,2.5,3.4,3.1,3.0,47.7,12.4,76.4,92.8,-0.444,0.177,0.026,-0.353,0.034,-0.299,0.222,0.698
2.6,3.8,1.2,3.6,3.4,1.4,1.3,2.9,4.7,12.0,99.2,34.7,86.1,-0.355,-0.266,0.14,-0.161,-0.099,0.32,-0.227,-0.749
2.6,3.1,4.1,2.0,4.2,2.4,2.6,4.2,4.1,45.2,54.5,21.8,74.5,-0.093,0.736,0.41,0.358,0.223,0.174,0.11,0.17
2.6,2.4,1.8,2.6,4.8,3.6,2.1,2.5,4.7,68.6,20.0,42.5,35.8,-0.828,0.127,-0.087,-0.44,-0.157,0.072,0.204,-0.009
2.6,4.1,3.0,1.7,1.0,1.7,2.0,4.7,2.1,74.9,65.1,78.3,19.0,-0.594,-0.194,0.225,-0.166,0.212,-0.299,0.129,-0.595
2.6,2.7,4.8,1.1,4.9,4.0,1.6,3.1,4.1,33.6,35.4,75.7,34.8,-0.807,0.431,0.002,0.162,0.124,0.212,-0.062,-0.231
2.6,4.8,3.6,3.2,3.8,1.3,3.1,3.3,3.3,25.6,60.0,10.9,21.1,-0.333,0.1,0.495,0.155,0.339,-0.137,-0.68,0.025
2.6,4.1,3.6,1.7,3.7,2.6,1.3,3.1,2.3,36.4,91.1,54.8,32.4,-0.306,0.078,-0.281,-0.008,0.488,-0.335,-0.586,0.321
2.6,3.8,5.0,2.6,3.6,4.8,3.2,1.7,2.1,90.1,38.2,62.2,74.3,-0.351,0.28,-0.355,0.408,-0.457,-0.211,-0.435,-0.201
2.6,2.5,2.7,1.6,3.8,2.0,4.1,2.1,2.8,81.4,21.2,58.7,82.5,-0.339,0.26,-0.31,-0.426,-0.077,-0.465,0.093,-0.536
2.6,2.8,4.0,4.8,2.0,2.1,3.6,1.8,2.8,63.3,37.4,21.4,91.2,-0.265,0.287,-0.38,0.442,0.309,-0.305,0.545,-0.053
2.6,2.2,1.9,2.9,3.3,3.9,3.1,4.2,2.8,82.5,25.7,72.1,40.9,0.399,-0.422,0.142,0.014,0.352,-0.166,0.259,-0.55
2.6,4.8,3.7,3.7,2.7,3.0,1.5,3.9,4.9,84.1,85.2,81.6,24.7,-0.06,0.648,-0.155,0.004,-0.581,-0.002,-0.059,-0.4
2.6,1.9,1.6,1.4,1.7,3.7,4.6,2.5,4.1,49.6,75.9,8.6,66.4,-0.035,0.626,0.703,-0.015,-0.1,-0.125,0.224,-0.074
2.6,2.5,3.5,4.6,2.0,2.2,3.2,4.4,4.5,25.8,46.2,36.8,50.9,-0.459,0.379,0.113,0.432,-0.136,-0.411,-0.471,-0.154
2.6,1.5,1.1,2.1,2.5,1.1,2.5,2.1,4.0,68.8,87.0,89.8,82.0,-0.428,0.304,-0.275,-0.548,0.122,-0.196,0.469,0.193
2.6,4.3,4.5,5.0,1.5,4.2,2.8,2.8,1.1,21.1,40.2,58.7,11.3,-0.132,0.167,-0.175,0.484,-0.689,0.263,-0.356,0.018
2.6,4.4,3.6,1.1,3.2,3.1,2.5,3.0,3.8,35.3,40.3,87.4,64.7,-0.497,-0.249,-0.151,0.62,0.033,-0.326,-0.263,0.256
2.6,1.8,4.4,3.3,3.3,4.4,3.1,4.0,3.7,79.5,81.8,30.7,85.5,0.069,0.705,0.058,-0.217,-0.418,0.155,0.453,-0.071
2.6,1.6,3.0,4.7,3.3,2.3,1.8,1.6,3.0,27.8,32.7,27.3,68.1,-0.431,0.089,-0.303,0.649,-0.165,0.005,-0.33,0.367
2.6,2.0,5.0,4.1,2.3,2.3,2.9,2.8,4.9,84.4,85.0,33.0,97.9,-0.343,0.3,-0.138,-0.262,0.032,0.413,-0.042,-0.708
2.6,4.6,2.8,2.2,1.4,2.6,1.3,1.6,2.8,33.3,36.9,33.1,27.0,-0.467,0.318,-0.354,0.213,0.5,-0.077,-0.482,0.096
2.6,1.3,5.0,5.0,2.7,3.9,1.5,3.4,2.9,26.2,14.8,64.4,62.0,-0.431,0.588,-0.362,-0.246,-0.357,-0.248,-0.271,-0.049
2.6,1.2,2.3,1.1,2.0,2.4,1.4,1.7,4.3,78.6,24.9,81.4,39.9,0.086,0.27,0.136,-0.189,-0.305,0.329,0.61,-0.459
2.6,3.2,4.1,4.3,4.7,2.8,4.7,4.4,2.4,7.1,23.5,86.4,95.1,-0.366,0.143,-0.139,0.058,-0.463,0.478,-0.108,-0.588
2.6,2.3,2.5,2.5,1.4,2.3,2.5,4.9,1.6,33.7,7.1,38.4,29.1,-0.483,0.417,-0.387,-0.283,0.382,0.333,-0.306,-0.011
2.6,2.0,3.8,2.5,4.2,1.3,2.2,1.6,1.5,67.0,16.6,45.2,51.4,-0.48,0.355,-0.374,-0.397,0.287,0.253,0.431,0.014
2.6,3.7,3.2,1.8,1.8,1.4,4.9,3.2,1.9,13.7,15.1,66.9,88.5,-0.268,0.225,-0.426,-0.418,-0.151,-0.41,-0.187,-0.531
2.6,2.8,1.9,2.4,3.0,1.5,3.0,4.8,3.7,82.1,23.8,36.6,16.2,-0.407,-0.101,-0.135,-0.109,0.129,0.137,-0.001,-0.858
2.6,2.6,2.5,1.8,2.3,2.1,4.2,3.4,3.0,78.7,56.7,15.7,41.6,-0.292,0.633,0.426,0.301,0.125,0.312,0.288,-0.124
2.6,3.0,4.7,4.0,1.6,4.3,2.8,1.5,1.7,66.4,46.7,69.1,62.1,-0.646,0.343,0.314,0.43,0.185,0.315,0.179,-0.027
2.6,4.4,1.7,1.6,2.0,1.3,4.9,2.1,1.7,19.3,53.3,54.6,83.3,0.178,-0.261,0.398,0.329,-0.709,0.13,-0.243,-0.146
2.6,2.6,4.4,2.7,2.1,1.3,2.7,4.0,3.2,62.5,66.7,21.4,68.7,-0.167,0.093,0.727,-0.339,-0.291,-0.098,0.316,-0.299
2.6,3.4,3.9,2.9,4.2,3.9,2.0,1.6,2.2,67.9,10.4,86.2,97.5,-0.533,0.283,-0.24,-0.403,-0.4,-0.297,0.374,0.103
2.6,2.6,1.5,4.9,4.9,2.6,4.7,3.1,4.8,79.7,55.9,20.4,28.8,-0.392,0.547,0.448,0.17,-0.286,0.158,0.032,-0.436
2.6,4.4,4.3,3.5,3.0,4.3,2.2,1.7,4.1,80.9,27.7,31.3,50.6,-0.351,0.432,-0.496,-0.178,0.521,0.194,-0.026,-0.286
2.6,2.1,3.0,2.4,1.6,1.7,1.1,3.6,3.8,24.9,10.9,56.3,74.2,-0.492,-0.042,-0.29,-0.586,-0.186,-0.348,-0.16,-0.349
2.6,4.4,3.9,3.5,4.2,2.5,1.4,3.8,1.6,20.6,84.0,86.0,69.7,-0.327,0.317,-0.229,-0.364,-0.458,-0.216,-0.459,-0.342
2.6,4.0,4.0,2.7,3.3,1.0,1.9,3.1,2.3,78.2,33.5,14.2,64.7,-0.638,0.412,-0.229,0.086,0.357,0.364,0.077,-0.286
2.6,3.7,4.8,3.4,2.5,5.0,3.1,3.2,2.9,7.6,34.7,76.8,64.7,-0.554,0.724,-0.236,-0.101,-0.033,0.067,-0.247,-0.124
2.6,3.2,2.5,3.3,3.3,4.5,3.3,3.9,2.8,75.1,57.5,69.0,80.1,-0.116,0.409,0.231,-0.364,-0.059,-0.392,0.592,-0.269
2.6,2.2,2.4,2.3,4.2,5.0,1.7,4.9,4.1,71.6,19.3,55.9,68.0,-0.505,-0.101,-0.044,0.443,0.343,-0.276,0.429,-0.337
2.6,2.2,5.0,1.7,1.7,2.6,1.7,5.0,4.6,66.3,99.0,52.1,98.7,-0.751,0.127,-0.236,0.094,-0.256,-0.488,0.107,0.084
2.6,2.6,3.9,4.7,3.5,4.3,1.1,2.8,3.2,67.9,48.6,57.8,86.7,-0.396,0.58,0.424,0.301,-0.176,-0.156,0.394,0.087
2.6,2.5,3.2,2.8,1.2,4.7,3.8,1.8,2.6,17.0,44.3,61.8,30.9,-0.324,0.064,0.043,0.823,-0.097,0.362,-0.03,-0.229
2.6,2.1,3.8,3.3,1.7,4.2,4.1,3.4,1.3,74.7,83.0,80.8,38.0,-0.065,0.662,0.07,0.067,-0.423,0.145,0.538,-0.138
2.6,2.4,2.2,2.6,1.6,4.3,2.0,2.0,3.0,5.4,17.3,52.1,41.6,-0.223,0.594,-0.394,-0.409,0.189,0.373,0.048,-0.296
2.6,1.4,3.3,4.7,4.6,2.3,3.0,1.5,4.8,47.3,58.1,16.3,10.5,-0.058,0.474,0.399,0.014,0.575,-0.028,0.012,0.515
2.6,2.1,1.3,4.4,1.9,3.1,4.6,1.6,1.3,89.6,9.0,91.2,63.9,-0.297,0.417,-0.174,-0.449,-0.014,-0.391,-0.36,-0.45
2.6,2.0,4.1,2.5,2.3,2.9,3.7,2.1,3.6,12.1,50.3,81.9,10.1,-0.362,0.007,0.103,0.619,0.12,0.014,-0.025,-0.659
2.6,4.6,3.7,2.1,3.0,3.5,2.0,3.1,4.5,13.1,43.0,9.1,59.5,0.032,0.546,-0.404,0.316,0.484,0.195,-0.376,-0.007
2.6,2.5,3.9,3.6,2.7,3.2,2.5,1.4,3.0,84.0,27.4,19.9,56.4,-0.311,0.549,-0.525,-0.147,0.394,0.112,-0.108,-0.33
2.6,1.9,1.2,4.2,4.1,4.2,3.5,4.9,1.7,68.4,50.2,34.5,95.3,-0.426,0.295,0.42,0.281,-0.398,-0.341,0.407,-0.104
2.6,1.8,3.6,4.7,2.9,4.9,4.7,2.5,4.8,51.2,98.0,49.4,75.7,0.071,0.446,-0.679,-0.125,0.431,0.159,0.189,0.197
2.6,3.9,3.1,1.8,1.7,1.5,3.4,4.7,1.1,52.1,32.6,92.1,25.2,-0.363,0.467,-0.518,0.045,0.27,0.307,0.418,0.116
2.6,4.0,1.7,1.0,3.0,4.5,2.3,2.2,1.4,35.1,35.3,52.2,94.1,-0.307,0.016,-0.572,0.496,-0.048,0.128,-0.494,0.205
2.6,1.6,4.1,3.1,3.3,4.2,4.2,1.9,1.1,75.9,37.1,64.4,46.0,-0.206,0.32,-0.357,0.558,0.235,0.074,0.329,-0.459
2.6,5.0,4.1,4.8,5.0,2.3,3.1,3.4,1.5,16.0,78.2,96.8,65.7,-0.444,0.436,0.037,-0.344,-0.338,-0.184,-0.447,-0.356
2.6,1.1,3.3,2.6,3.5,2.7,2.2,2.5,2.3,75.6,41.1,93.8,20.9,-0.382,0.369,-0.053,0.564,-0.106,-0.101,0.214,-0.555
2.6,1.2,5.0,3.3,2.7,4.9,4.4,1.5,4.7,47.2,9.7,20.3,60.6,-0.225,0.463,-0.093,-0.714,-0.259,0.331,-0.076,0.155
2.6,1.9,2.2,3.8,2.4,2.5,1.3,3.2,2.2,7.0,42.2,4.8,68.0,-0.267,0.875,0.123,0.012,0.324,0.063,0.065,-0.138
2.6,3.5,4.8,3.0,1.2,4.4,4.4,3.1,2.5,49.7,90.8,83.6,51.4,0.054,0.207,-0.228,-0.328,-0.817,0.065,0.26,0.053
2.6,3.3,2.9,3.5,3.0,4.8,3.0,3.5,4.7,50.3,91.6,84.7,78.3,-0.476,-0.06,-0.198,-0.549,0.085,0.226,0.145,0.559
2.6,1.3,4.8,1.9,3.8,4.4,4.8,2.0,1.9,58.3,95.7,6.1,88.6,-0.481,0.515,-0.455,-0.29,-0.116,0.002,0.326,0.269
2.6,4.2,4.7,3.8,1.2,2.3,3.1,1.5,3.6,12.3,57.8,50.0,92.4,-0.239,0.183,0.529,0.221,-0.625,0.255,-0.056,-0.315
2.6,4.7,3.2,1.7,1.9,1.7,1.3,2.2,2.1,41.7,93.9,77.2,54.1,-0.403,0.251,-0.381,-0.383,-0.403,-0.32,-0.148,0.416
2.6,1.9,1.5,1.3,1.5,3.0,4.0,2.2,1.9,46.8,5.7,17.2,87.6,0.036,0.224,0.313,-0.709,-0.011,0.026,-0.239,0.523
2.6,4.6,4.9,1.1,4.3,2.2,3.7,3.5,3.5,29.7,67.5,31.6,93.0,-0.509,-0.164,0.441,-0.409,-0.445,0.192,-0.188,0.245
2.6,2.2,2.9,5.0,1.2,4.5,4.7,2.9,4.8,44.6,8.3,82.9,82.9,-0.232,0.063,0.237,-0.568,0.103,0.212,-0.001,0.686
2.6,3.4,3.5,4.6,3.5,2.2,4.6,3.0,1.9,23.5,82.4,35.5,83.2,-0.504,0.05,0.008,-0.431,-0.091,0.495,-0.441,-0.289
2.6,4.7,2.7,2.3,2.4,2.1,1.0,4.0,4.0,26.3,71.7,56.7,18.7,-0.764,0.128,0.147,-0.25,0.336,0.339,-0.191,-0.181
2.6,3.6,3.8,2.6,1.4,1.6,1.1,4.5,1.1,4.3,23.1,92.2,7.3,-0.001,0.426,-0.576,0.012,-0.48,0.05,0.387,-0.291
2.6,4.5,1.0,3.5,3.5,3.5,4.5,1.3,3.5,6.7,13.0,99.2,6.6,-0.045,0.511,-0.369,-0.13,-0.406,-0.482,0.161,-0.384
2.6,3.0,1.7,4.6,1.3,4.8,3.3,1.0,3.0,36.4,88.5,69.0,80.4,-0.368,0.566,-0.503,-0.093,-0.06,0.361,-0.32,0.136
2.6,1.8,2.7,3.4,3.1,1.3,4.6,3.6,3.2,53.4,22.7,65.3,22.4,-0.367,0.292,-0.275,-0.175,-0.192,-0.417,0.481,0.465
2.6,1.0,1.8,1.8,4.9,4.0,2.6,1.7,4.9,28.8,85.8,30.1,82.5,0.142,-0.307,-0.218,-0.085,-0.465,0.668,-0.099,-0.248
2.6,1.4,3.2,4.9,3.1,2.0,1.4,4.5,4.6,92.6,32.1,49.7,43.0,-0.441,0.273,-0.236,0.576,0.114,-0.411,-0.3,-0.214
2.6,4.3,1.7,3.6,4.9,3.2,4.6,4.6,4.7,74.1,74.4,91.3,12.9,-0.635,0.463,0.17,-0.111,-0.388,-0.351,0.18,-0.103
2.6,1.3,5.0,1.2,2.5,3.3,1.8,1.4,3.3,77.9,81.8,5.7,30.3,-0.246,0.794,0.12,-0.04,-0.459,-0.088,0.188,-0.081
2.6,4.9,1.1,1.2,1.1,3.5,4.1,3.7,2.3,13.7,11.9,56.3,78.7,0.081,-0.407,-0.164,-0.649,0.025,-0.32,-0.015,-0.508
2.6,2.8,2.0,4.5,4.0,2.2,3.2,1.7,3.8,49.1,70.1,45.1,50.4,-0.308,0.211,0.479,-0.245,-0.457,0.235,0.179,0.506
2.6,4.2,1.1,1.8,2.8,2.4,1.7,1.1,2.8,19.9,15.8,40.6,25.0,-0.123,-0.25,-0.201,-0.537,0.213,0.413,-0.478,-0.372
2.6,3.2,2.5,2.6,3.0,5.0,1.7,4.5,2.4,76.8,69.2,23.2,84.7,-0.668,0.462,0.216,0.08,-0.335,-0.309,-0.017,-0.237
2.6,2.4,2.4,4.2,2.0,2.5,1.9,3.1,1.6,27.8,68.2,55.8,30.7,-0.58,0.469,0.314,-0.051,0.393,0.253,-0.306,-0.122
2.6,4.4,3.0,1.5,1.9,3.6,1.9,3.4,4.6,56.2,18.4,93.4,95.4,-0.113,0.191,-0.606,-0.453,0.011,0.04,0.508,0.303
2.6,2.2,4.4,2.9,4.4,3.3,1.8,2.4,2.2,90.2,47.1,81.5,59.3,0.179,0.568,-0.175,0.326,0.461,0.181,-0.453,-0.074
2.6,2.6,1.9,2.9,2.0,4.5,2.2,1.3,4.9,29.3,99.8,85.3,55.0,-0.363,0.217,-0.662,-0.242,-0.073,-0.22,-0.492,0.049
2.6,2.0,1.5,1.9,2.3,1.0,1.6,3.9,1.9,57.8,38.0,39.4,69.3,-0.323,0.587,-0.252,0.254,0.221,-0.269,0.516,0.114
2.6,5.0,3.6,3.1,3.3,2.0,3.6,3.8,1.6,33.4,41.0,38.2,18.7,-0.172,0.279,-0.076,0.415,0.078,-0.444,-0.68,0.172
2.6,4.3,1.5,1.4,2.7,3.7,1.0,4.8,3.2,46.6,87.3,62.5,11.4,0.511,0.53,-0.09,-0.016,0.497,-0.117,-0.261,0.26
2.6,2.8,2.3,1.7,4.8,3.8,4.5,2.0,4.3,94.6,64.4,24.7,77.3,-0.131,0.008,0.689,0.105,-0.407,-0.23,-0.399,-0.299
2.6,1.4,2.9,3.6,1.6,4.6,2.6,3.4,1.9,33.1,13.7,9.8,76.6,-0.103,0.345,-0.1,0.123,-0.516,0.369,-0.587,0.279
2.6,2.8,1.2,3.5,4.2,4.9,1.9,2.3,1.1,27.2,9.5,69.9,93.0,0.186,0.281,-0.502,0.063,0.013,0.053,-0.754,-0.143
2.6,3.1,4.9,2.4,2.3,4.3,4.8,3.9,1.6,39.0,16.9,66.3,39.6,-0.589,0.344,-0.179,-0.336,-0.079,-0.489,-0.013,0.362
2.6,1.9,2.9,2.2,3.0,2.2,3.1,1.8,3.8,79.9,64.9,19.5,23.6,-0.374,0.524,0.459,0.178,-0.403,-0.143,0.066,-0.371
2.6,4.1,4.9,1.8,2.6,2.7,1.9,1.2,1.7,4.4,57.9,15.3,14.8,-0.605,0.281,0.376,0.358,-0.075,-0.316,0.014,-0.414
2.6,3.6,4.7,4.7,2.4,3.2,3.6,3.2,2.7,56.9,18.6,69.0,48.1,-0.294,0.431,-0.511,-0.116,-0.358,-0.107,0.436,0.329
2.6,1.3,1.4,1.6,3.7,3.3,2.7,4.0,2.2,93.8,67.0,55.2,51.1,-0.215,0.267,0.59,0.156,0.108,0.151,-0.541,-0.39
2.6,2.8,3.3,1.8,4.5,4.3,2.7,1.2,3.9,74.4,23.9,40.3,6.4,-0.33,-0.032,0.044,0.043,0.206,-0.346,0.649,-0.511
2.6,1.8,1.9,4.0,3.0,4.0,5.0,1.8,1.9,37.7,38.0,88.7,33.5,-0.198,0.618,-0.284,0.163,0.487,-0.06,-0.435,0.15
